skillMatchScore,creditFairness,deadlineRealism,completionRate,avgRating,lateRatio,workloadScore,experienceLevel,proposalRelevanceScore,keywordCoverageScore,success,archetype
0.8980688676731265,0.9539902516903547,0.9382037666521815,0.9157172184753333,1.0,0.025843365216758302,0.05743349917210636,0.9828796934627851,0.9248593214155506,1.0,1,expert
0.9803943679835084,0.9743915598872833,0.968682912918481,1.0,0.9523353553767728,0.021404052463872378,0.12313259812594889,0.9055332118114152,0.9369628399155367,0.9344732325073792,1,expert
0.8654485164250925,1.0,0.8673529791975778,0.9701005299942599,0.9310443509726936,0.014789011074929446,0.08754768225322726,0.904248138906615,0.9834577311603248,0.9146940068775344,1,expert
0.975494057730109,0.904715179831995,0.8634457463173069,0.9977138133445651,0.9665555121060045,0.026629532479619147,0.1232721325779,0.9204031770184651,0.8617874285145475,0.889445326079237,1,expert
0.9514661351827454,0.9671847973860346,0.869030065374158,0.9727892394269132,0.9188787331927676,0.020630449265089165,0.18585142571123067,0.8786212015897803,0.9247669358406231,1.0,1,expert
0.8623650657041796,0.9313302176801724,0.9373327323503929,0.9815387194763996,0.9452574274356462,0.006965587537452565,0.1668425723235825,0.9245508677486458,0.9734395034826617,0.9280928114229396,1,expert
0.9280310298713106,0.9755693280438297,0.8660069592345876,0.9474013209156243,0.9536034541011565,0.014916547991582936,0.15683836018861197,0.9125019764002905,0.8450867582298314,0.8859689696298502,0,expert
0.8797910647442517,0.9925920284572596,0.9437130046650896,0.9568832415201876,0.9689741459297955,0.01509870561943118,0.07991539069617842,0.9125482934724298,0.8709136319583403,0.9665139361987459,1,expert
0.9440083368511238,0.9560014913004083,0.8546626676646404,0.9999453718573917,0.9388934361850495,0.00361158763436642,0.18882288943510567,0.8708161290269836,0.9782617469494941,0.8945554184145837,1,expert
0.9407220076098064,0.9747856603278305,0.9416520444473957,1.0,0.9722208802672594,0.015230827317715771,0.1765208869217591,0.9498213201185335,0.9731987269331667,0.9699531123814195,1,expert
0.970910740997009,0.944042457705621,0.850493677050111,0.9396639033026583,0.965842746531851,0.030697607843935604,0.15034381565919278,0.9532136212861232,0.8458053933697746,0.9831594610139771,1,expert
1.0,0.9092390159285934,0.948596777187383,0.9905148047128582,0.9692519587918528,0.0,0.06007424484499724,0.9260338433840003,0.999411778638694,0.9727854080161246,1,expert
0.9132225346089755,0.9732938688039857,0.9506681652932734,0.9314852139437023,0.9300509499491952,0.019794480943872778,0.19207313743745652,0.9552610747555256,0.9023348259144859,1.0,1,expert
0.9334735036786088,1.0,0.8675216523274529,0.9889921883399581,0.9858775276067364,0.00784444172389795,0.16313477225029965,0.9788523424846322,0.9365247241650353,0.8956064950079868,1,expert
0.8940703245761962,0.9845446317030371,0.8963125240675547,0.9507075647301484,0.9182964241665085,0.0,0.13289429627935728,0.9082183194722931,0.8989982745930349,0.9812140772394388,1,expert
0.9081622249336763,0.9572964051910551,0.8641976156016011,0.945309836354255,0.9247619284795952,0.010374532435632905,0.12429702423511227,0.987639420833844,1.0,0.90238377387983,1,expert
0.9611553370637447,0.980321380428788,0.9353245178460292,0.95391301746538,0.9696621363819968,0.015301688515858333,0.14484973427514453,0.8548373611229095,0.9176041967551353,0.9786520270097017,1,expert
0.9687907277624863,0.9217381398423229,1.0,1.0,0.953382739624664,0.0,0.136416167750739,0.9673679150229814,0.8535439560764976,0.928730238751012,1,expert
0.9803422731920005,0.9560552197016836,0.9081236456125106,0.9801444711137267,0.9952954767519789,0.0,0.13640801261419638,0.9123031381036515,0.9664610330721333,0.9068999965202396,1,expert
0.9342607479616484,0.9614065287516573,0.9489239860624562,0.9323913289086013,0.9729380785530376,0.0,0.11981956011503808,0.8953286306352896,0.9329446806945964,0.9147416560973043,1,expert
0.9718566185884538,0.9397821077400557,0.871926651082788,0.9184236638533843,0.9804039338087006,0.008499289093494029,0.11495592940237088,0.9185296773897602,0.9341128570569502,0.9914247612712546,1,expert
0.9330663904061861,0.9581977143270431,0.8587347075784476,0.9353162969338857,0.9916101302386697,0.030742558132577223,0.08622686297699053,0.9235741617277899,0.9320276643454255,0.9649805297852586,1,expert
0.96087905292061,0.9678712032491118,0.9327768236671194,0.9851123248483434,0.9495140931284224,0.009917835837215287,0.1862972292624792,0.9308654624156563,0.9817582838545593,0.94880610515577,1,expert
0.9519984038490039,0.9761300759321906,0.9068742169717996,1.0,0.9747040220451458,0.003308554479535994,0.16740364059462406,0.7683301802219555,0.8697282962291114,0.9383375330232518,1,expert
0.9266168182272895,0.9480591140957394,0.8828033493747596,0.983735652717101,0.9777703633968996,0.012834974038912334,0.05564047799927804,0.8918186719217605,0.863631752360376,0.9104972268457645,1,expert
0.8508061294367654,0.9844301098311731,0.9500029037262371,0.9643259835784224,0.9449554961858534,0.0,0.06928746711209177,1.0,0.9130558899425657,0.9085668566264907,1,expert
0.9475513821921828,0.9296671608569778,0.9187568247644124,0.9774084146230813,0.9540106371816243,0.015476809730439897,0.09427731899825342,0.9146348657171327,0.9090496231252007,0.879630479223065,1,expert
0.9540704396047901,0.9531605186763419,0.8933747419810548,0.9405596979795446,1.0,0.0,0.14523879685960406,0.8372903311263206,0.9579949322054814,0.891534493920026,1,expert
0.8942224079387099,0.9794855148333272,0.8549769147064082,0.9293061478811445,0.9361464111805236,0.0017933710309851643,0.14488341131244634,0.9066329303433105,0.9145707769214345,0.9584119995683947,1,expert
0.9550576016113249,0.9100747751686503,0.9308790044195534,0.9915403276376428,0.9807546246311855,0.0,0.11176216527123035,0.7912152026258729,0.8752803664922387,0.8743830496770599,1,expert
0.9810020386521153,0.8885718704645367,0.8927621627456969,0.9945349715970663,0.9622427119032445,0.011007105501369142,0.06952862361007632,0.8184081202811452,0.9576689729496461,0.9681537457139355,1,expert
0.9240333329602353,0.953562540998017,0.8861195241449871,0.9360925105812928,0.9948873706287944,0.0,0.20611951397253564,0.9603929341853163,0.8920067567441966,0.9769557703945285,1,expert
0.9064461499939126,0.9788720975635021,0.8918750663298624,0.927128437327144,0.9070461056374176,0.005111856559035555,0.18988130415125912,0.8057970219698226,0.9784496612482692,0.8964428449134798,1,expert
0.8834601220356482,0.9533974768962266,0.9151359658188729,0.913650333758865,0.9777252834331546,0.018063858781982946,0.13695325706751107,0.9428427492154438,0.8976284690226602,0.9349199072070447,1,expert
0.9400739213512437,0.9595575134097918,0.933277313641426,0.9202917640119289,0.9440262703670624,0.012007604198739252,0.070297785342077,0.8771176178387123,0.9235937751042229,0.9350480461208701,1,expert
0.8754111232446607,0.8966299122713836,0.8935036691841477,0.9856869435090438,0.9885510327608483,0.03125080096258655,0.12010715774184337,0.9705141106030961,0.9498280177514943,0.9326132405593964,1,expert
0.9749970909084289,0.9050721410402701,0.9020137794939258,0.9931203599880559,0.9342012839084297,0.014865234517556253,0.18470051525543768,0.9032209756042021,0.8836133139117669,0.935872606811239,1,expert
1.0,0.9895070448813724,0.9771292017835606,0.9977207506609688,0.9451605104321299,0.005734288440704959,0.14572434797632924,0.8127704077254454,0.8943158419695667,0.9041634187727203,1,expert
0.9869829420556255,0.981888424764623,0.9025253479253494,0.9771024956076076,0.9570057689021924,0.00795865871304571,0.16536138180624596,0.8900903161745748,0.9420161512144533,0.9192264576903696,1,expert
0.9859267236817475,0.9694868689605973,0.896068383779771,0.9866968201746248,0.9323899019336682,0.01997373176470879,0.16270952610467215,0.8601857008358161,0.9999844989768175,0.9629597224189047,1,expert
1.0,0.9526509968553217,0.885498943697309,0.9541225043953834,0.9516887561037831,0.00292071785863709,0.15942333533863115,0.7757659348943261,0.8888270331997759,0.9536884231872881,1,expert
0.9454621287496421,0.9505354632137345,0.8736618146091972,0.9402273272495522,0.9745314880927418,0.0,0.05667501150549559,0.9594271811448892,0.8383082112429994,0.9840600115273103,1,expert
0.9521453189404923,0.8971536087475099,0.9404964022670518,0.9495476517866467,1.0,0.0,0.1351668054345455,0.7897207647747195,0.9374192019382663,0.9525987262627466,1,expert
0.9484859785062135,0.9728800291269967,1.0,0.9437698587262909,0.9769391899507367,0.020972484376101004,0.11057628610829855,0.9387400567820894,0.9470486820155646,0.9081447147946218,1,expert
0.9933911961307361,0.982436348693362,0.942038309589769,0.9977280038560713,0.9465645488775203,0.009361547214139223,0.19325870495915712,0.7882888522620048,0.8520083957525952,0.8968080094793701,1,expert
0.8773066949871209,0.9063164010720594,0.9560008193785365,0.9595337235939956,0.9638113581698303,0.007663548994746908,0.16416164967314614,0.9498033223754644,0.8953857743761258,0.8933689612093947,1,expert
0.8769701587547626,1.0,0.868573000418903,0.9658068129618144,0.970384066412347,0.01946197763576101,0.10136187980855164,0.8027711367943344,0.8674236925610538,0.9013814018917315,1,expert
0.9108601444468908,0.908028395762496,0.9944484828290119,1.0,0.9212625006266759,0.005956295908074322,0.15563478409415651,0.9935162264781591,0.956605687786691,0.9365725088456919,1,expert
0.8583495278969344,0.992223462934822,0.9119340025566188,0.9748383364913925,0.9548663429190694,0.008055753225212604,0.05232910872762793,0.9591068475048893,0.9152812475974977,0.8913489443158118,1,expert
0.989614901943242,0.9751484448890493,0.8405010835859719,0.9225885334110148,0.9698208207515688,0.011111350713947879,0.12137143919920779,0.7870947240732057,0.8943722592623717,0.9395593927766862,1,expert
0.927087552003138,0.941538898280121,0.9414910219025093,0.9389596125826415,0.9791128356266627,0.0009828495066993822,0.18797912820873933,0.9082988427043335,0.9154805090991156,0.9513633613142475,1,expert
0.9003955227737054,0.9961761527800592,1.0,0.9695367073402562,0.9320707256788335,0.02691319530958018,0.053889147316207676,0.9876989769161677,0.9710741940287725,0.9856502810922255,1,expert
0.9061617252261728,0.953635979223789,0.9787109808874889,0.9346773699831442,0.9533396963819455,0.0,0.1818537633232097,0.9705683756728383,0.9530915933039488,0.9370787505088608,1,expert
0.9746528720065556,0.9207598326361158,0.8778767851551589,0.9215638404261414,0.9848203846990936,0.0,0.1555284673260375,0.7810145276683823,0.9634352698670584,0.9218554572719309,1,expert
0.9468333381725296,0.9558800753354861,0.8625921704699016,0.9550905311473321,0.9622373539209675,0.02613878273808654,0.14202936502555852,0.9208347186742128,0.9176077638516282,0.9986273085126048,1,expert
0.9069395070044204,0.9111662890725387,0.877540159896487,0.9425734085684001,0.9400207705148813,0.0,0.13577613861903967,0.9544849349268825,0.8859162577720943,0.9541865879430789,1,expert
0.9825582818830976,0.9580718626269114,0.9709031729312775,0.9867674730403408,0.9649664500119258,0.016694329915673073,0.12036320122286774,1.0,0.9784865901379357,0.9396191895775763,1,expert
0.9636166631628479,0.9749991114836526,0.8871994001197182,0.9210469539157233,0.9623521040707301,0.007276203332402913,0.08140051564308647,0.9017502484184158,0.8585904820419336,0.910595672250412,1,expert
0.8849922876476556,0.8961524429326939,0.8630133237629376,0.9391485933790653,0.994966925752371,0.011654089354105439,0.14591206575099253,0.9467439358595339,0.9826789902458178,0.9125046610223347,1,expert
0.9131018379364074,0.9846133716040862,0.9500220120440118,0.9720605687512825,0.9364268785978409,0.0,0.18437759776547463,0.9751532016776728,0.8654487507570402,0.9514587899232952,1,expert
0.8665433291287814,0.9247281386105072,0.9933579776392575,0.9903522035958765,0.9798812943794115,0.016413851883398504,0.11452504944695815,0.8312998431217128,0.9234618180167763,0.8889776960268816,1,expert
0.9812092176664127,0.9148989344104023,0.9339158207052256,0.982837391058694,0.9282777006756404,0.010351070101085394,0.17643309811638666,0.9111361234917592,0.958879880564687,0.8955604211782685,1,expert
0.9424376578463479,0.9493993863096725,0.965997156095337,0.9449815521306063,0.9246936842881402,0.010694139728836944,0.07246072389010876,0.963707428966929,0.9670047546475625,1.0,1,expert
0.8548074229992434,0.9131178599215372,0.9777659742567069,0.9347290668992488,0.9972618287300594,0.01292807838109605,0.07276412246322267,0.8826500956619754,0.8404527366935035,0.8688519246108183,1,expert
0.9315160961496738,0.9021935111184002,0.9219098691911018,0.9707989820674663,0.9826604639925225,0.029275073299540093,0.11899882357933159,0.9070421830776119,0.9688032279276313,0.9707297884112732,1,expert
0.9627240850831578,0.9347258702776976,0.9097313308840609,0.9843815428917425,0.959996146346026,0.010699874900018265,0.07488889151732629,0.7903188579719719,0.9275476245215846,0.9414668467144832,1,expert
0.8747241079040694,0.9220701080324217,1.0,0.9559754095622783,1.0,0.008405652186791485,0.11044647147524915,1.0,0.8921415238549969,0.9693712331684715,1,expert
0.8516398623646245,0.9924169991698514,0.9075312909600005,0.9470384174724493,0.9638602286415572,0.027151586858429323,0.06239866461822548,0.8657052153632683,0.960409264233064,0.9718866177949369,1,expert
0.8550248767028726,0.9590172081957761,0.9634279404166758,0.9671988445353344,0.9823571465583887,0.015570743002403454,0.14234252500772032,0.869996765893518,0.9185114818934733,0.887123482044144,1,expert
0.9644845976260645,0.9637313098936536,0.8581294314027322,0.9224132694677194,0.9539510763339655,0.0179320828914355,0.08079302624611356,0.8972719737863875,0.903178827651708,0.9209376956282217,1,expert
0.9684837654360939,0.9460473667642612,0.9658267700590867,0.9732717511684593,0.9526338553214081,0.010244730550834255,0.12282829438340076,0.9356454816492769,0.9643318758106624,0.9464539059026678,1,expert
0.9667425557399373,0.9081652433952411,0.9844859053878753,0.9218195706916188,0.9386223706214484,0.021230585056325323,0.10347338279613398,0.8181529819481365,0.9665151294125102,0.8990088800916886,1,expert
0.9386713753546624,0.9945946043541397,0.9747839341327152,0.9566571266165205,0.9310941879912016,0.0,0.19115751103495143,0.8915430689926392,0.88180359067534,0.8949366454046526,1,expert
0.9628868951323217,0.9039393792863916,0.988552916126863,0.9509043722565224,0.9567454878156939,0.004136314975362556,0.17069399124451473,0.8196081859977759,0.9593547816822039,0.9229867710639611,1,expert
0.946157359104669,0.9278070136725783,0.9852971234990524,0.9438160665844173,0.9560131925092163,0.0,0.0758670514403735,0.8062357059026222,0.9456896243688809,0.8864749067107928,1,expert
0.8780251813762112,0.9091778507886896,0.8612616229461234,0.9958828298552066,0.9755855118213353,0.020717707832015177,0.12621066712073012,0.9053304064310828,0.8875376553544297,0.9335719359635221,1,expert
0.9487593166175292,0.9819007207101754,0.9339715481385246,0.9428798450536888,0.9419385017847373,0.0035628194803656553,0.18286100597363555,0.8763796138918714,0.8776139960693788,0.9036143523325094,1,expert
0.9418479139337966,0.9822968000222919,0.9397552046757985,0.9492071810669347,0.9865464910303631,0.008888260007748932,0.11272094621976764,0.8818205476546981,0.9307129036632794,0.9770267018670487,1,expert
0.8902277088895908,0.9455260070207134,0.9499236743790799,0.9456748978949395,0.9916332515022009,0.025131736757462882,0.12715504501381875,0.9690034629588512,0.9912879198654676,0.9215280444023912,1,expert
0.9425025915075633,0.9856845443921685,0.8689012637710037,0.9917161325458643,1.0,0.030626862934644908,0.19634190015823744,0.9862382391879477,0.9965326706309969,0.9864997761756369,1,expert
0.8429086057443328,0.9275220739008962,0.997767722299298,0.9361164065443699,0.9706770946518316,0.010591819351589603,0.0692352616219965,0.9924062539545189,0.9198918042177051,0.9794124164414483,1,expert
0.8506157152743151,0.9518974161195484,0.8804776301139603,0.9768473754186253,1.0,0.0024552496073781543,0.1167417770478172,0.9931881304379763,0.9863531933735278,0.9835326560777555,1,expert
0.9108531160862874,0.9948145594796886,0.9769888481994827,0.9591717539029018,0.993704964443961,0.012775257247398829,0.17854744118038335,0.8167853841680589,0.8882908575504015,0.9271936725690937,1,expert
0.8710039429296648,0.9820650916159323,0.9221999767959157,0.9490539488512977,0.9639680715229391,0.0,0.08024992431314766,0.9553091358304205,0.9189651433477695,0.9689851428311786,1,expert
0.9354695498016189,1.0,0.9900930090087797,0.950013668994954,0.9425682676363863,0.0,0.09224026479205283,0.9364393123543965,0.9751880101630978,1.0,0,expert
0.8558772757823055,0.9310187447887284,0.9366850083931314,0.9399418402338624,0.9729761351513816,0.02460248716541224,0.06169514185756026,0.965828799896165,0.9468527956082959,0.9051908455325988,1,expert
0.9495291337546338,0.9635352363779254,0.9242024648534832,0.969696831879474,0.9499653788399256,0.010147745276516814,0.12607152893369364,0.9696969799101427,0.9146415399806456,0.8872329391190014,1,expert
0.9621802836134778,0.9552983259306939,0.9137442475625411,0.9287052888291563,0.9757688123501908,0.009966059249362315,0.09254503119402585,0.8596855641257302,0.8969363230495995,0.9755703050250021,1,expert
0.9074259406768591,0.9918662351110376,0.9199915990610049,0.9887039169692283,0.9823129554397961,0.016408870258847113,0.09152359035293071,0.9434928755416382,0.9301184243129843,0.9573054565289594,1,expert
0.8783008221742789,0.9300252188505602,0.9013352150515382,1.0,0.9174287764906401,0.01074276792947536,0.08081064136382395,0.8228727722012924,0.9395952037753672,1.0,1,expert
0.9404710150179423,0.9226915155360148,0.9474179147337065,0.9222862153382961,1.0,0.016746001281037613,0.10333076439117486,0.8445621238390281,0.9500333027409922,0.9575528065030885,1,expert
0.8663236682877026,0.9129244498907411,0.9884392568515739,0.9626872658865521,0.9895418109482205,0.009027505255763443,0.13428404739115815,0.8900845901456638,0.9433728721079041,0.9275689237612276,1,expert
0.9776052170883864,0.9499017129324148,0.8994015516250495,0.9598769306824327,0.9771345543636997,0.0,0.1359550008690365,0.8500194384480488,0.9179601549308105,0.956762331437325,1,expert
0.9489961625232839,0.9296915914886648,0.8861948081329162,0.9874011283095634,0.9446987869920213,0.020612695972186828,0.08829176314012332,0.9424297228614966,0.9129186496927545,0.9505770044574428,1,expert
0.9180108992186385,0.9535434805366478,0.8795898384879811,0.9825536311926721,0.9560717723604105,0.006240278555690294,0.18525689913962773,0.9458574796729106,0.8462946171434,0.9112019486001824,1,expert
0.8792699451515168,0.8987080489261312,0.9582076427283576,0.9818690528608394,0.9802025593194935,0.019396828866500036,0.07217880001014283,0.9842862933014473,0.8373330812707652,1.0,1,expert
0.8889684834479209,0.9379294022085174,1.0,0.9149023777258434,0.9910460228683513,0.0,0.13379503586512623,0.7845639156120849,0.9473674493134748,0.9775981058398373,1,expert
0.8425022574782535,0.96899503172094,0.9609176521532004,0.945922468768347,0.918732784742583,0.007669679748570246,0.05140847675027626,0.8858248841376778,0.9762584684433044,0.9019995330469649,0,expert
0.964808069097341,0.9695325686990135,0.9119442515853778,0.9736299381856821,0.96225376636339,0.02117270085505744,0.15542363344450166,0.974404161727412,0.8834676850912382,0.9150564060878493,1,expert
0.9687543722407393,1.0,0.9701944501237214,0.9727985201340111,0.9880535056586918,0.025700617611276906,0.12218255086199731,0.8766230077036137,0.9310714965462004,0.9606059891429886,1,expert
0.9873456305718316,0.9470736553475081,0.8632703520909164,0.9454286624573998,0.9823435187525817,0.011402437353179402,0.07757311853164194,0.8206698902677051,0.970823849856154,0.9198414160132359,1,expert
0.9038650757244574,0.9068061546201015,0.9114240738096351,0.9638224864663189,0.9704772821913195,0.013954545258567763,0.16088765233052554,0.9004382885946559,0.8896951753353276,0.967292681481738,1,expert
0.9331152856494196,0.9284496194288521,0.9585148969156003,0.9727438153928847,0.9980265055441577,0.014496916079818066,0.0783222955990099,0.7861625347183276,0.9526183629586059,0.9983197431271951,1,expert
0.9027308920303562,0.9235427486954284,0.8977484460014165,0.9323242589952891,1.0,0.015461099010892402,0.07005793590509474,0.7867045419074171,0.8830218014244747,0.934406571523593,1,expert
0.8853540443017219,0.9700210481494509,0.9716711579623962,0.9101788847567289,0.9765271683221965,0.0007960618057811716,0.1290293744889921,0.983685177670107,0.964451344994037,0.9870447212203664,1,expert
0.938744143875715,0.9655103170614832,0.919148948100641,0.9764990054520667,0.9265728259166567,0.009922198886388702,0.18405501355290316,0.9024686640090717,0.8461173015119542,1.0,1,expert
0.8872958130027389,0.911889029348056,0.966101886296433,0.9701384772219703,0.9774700676029395,0.016412893922074394,0.16738365751517786,0.971363653362974,0.9395079438442997,0.9409606240257243,1,expert
0.9887094951535828,0.9276596111970457,0.9410467703599047,0.9486420781959282,1.0,0.018018648151534235,0.14744013596619696,0.9061046034896222,0.968394489494627,0.9619554993800277,1,expert
0.8929839573123308,0.9116135637938315,0.9254588607899005,0.9474406860755306,0.9402445762900595,0.016771903676305207,0.12266242082355931,0.932558899722368,0.9200823345738767,1.0,1,expert
0.954487448067637,0.8970770420626855,0.9615019356010834,0.9532179518947129,0.9796548322958957,0.009018448525552579,0.05394706227045207,0.8795148081414321,0.9960140343418681,0.9700341482791097,1,expert
0.9844531529483261,0.9758142135095966,0.8625945159915751,0.9407518820558596,0.9375325133767904,0.005610129238136544,0.1333741587134818,0.914244176147538,0.984567838256308,0.9007313689070303,1,expert
