skillMatchScore,creditFairness,deadlineRealism,completionRate,avgRating,lateRatio,workloadScore,experienceLevel,proposalRelevanceScore,keywordCoverageScore,success
0.38484062856589485,0.8116788321167883,0.8666666666666667,0.6786634482610545,0.4719977525138844,0.0784313725490196,0.1,0.8561517958551143,0.6955895455439332,0.9155185238830694,0
0.9633191973520925,0.7619047619047619,0.7,0.9111092727177474,0.8695803871682115,0.01639344262295082,0.3,0.8942636210657048,0.9816143873635519,0.9100105721256102,1
0.9687787175495886,0.793168880455408,0.6666666666666666,0.30369448410747646,0.8488964222566132,0.16666666666666666,0.4,0.6379982859432913,0.3864558423913315,0.8115529218783786,1
0.42540492270052904,0.8318452380952381,0.75,0.7587205156614324,0.4564960238186959,0.06666666666666667,0.1,0.8295864392961818,0.48425633276919033,0.9140687671073604,1
0.6171307997878923,0.774679728711379,0.6666666666666666,0.18797878280583394,0.5568030853665881,0.22580645161290322,0.1,0.7509524161184398,0.5927464532077599,0.2816863223316278,0
0.3650245605806743,0.9724770642201834,0.9333333333333333,0.3964425523648016,0.2333607688548553,0.15625,0.3,0.757619990357176,0.2806080427057497,0.39717509118704053,0
0.7073862906564599,0.9747899159663865,1.0,0.22758498014561498,0.4439946540092147,0.16666666666666666,0.0,0.4216379923242304,0.717637532767921,0.39674059139883006,0
0.33997205260439434,0.9899497487437185,0.6818181818181818,0.6049977224573331,0.19677957946796432,0.09090909090909091,0.1,0.6793959560724939,0.8513145871275081,0.9751893825642253,1
0.7753616465299618,0.7846153846153846,0.6,0.1892731110235816,0.5668456795733445,0.24,0.2,0.7059613126314263,0.5885109236300132,0.735120869732365,0
0.7569076969121568,0.6732869910625621,0.75,0.18632556700297517,0.6155482720700042,0.2,0.2,0.6596842761989657,0.6693760167325125,0.6159012910886381,0
0.5274130981049999,0.8,0.5789473684210527,0.40664665099073305,0.18959885309468724,0.14814814814814814,0.1,0.7220189587716063,0.5830896099866847,0.8630096244980554,0
0.423652480227175,0.8695278969957081,0.75,0.875596816339898,0.6766774825249614,0.024390243902439025,0.1,0.8098747594226537,0.6193557883187466,0.9958738045935813,1
0.8542634056636984,0.9859154929577465,0.9444444444444444,0.8425865674590832,0.9605532004599058,0.03773584905660377,0.2,0.864329334847894,0.5417492013847951,0.534294852238944,1
0.37998481869077655,0.9292929292929293,0.8,0.645235755400417,0.22423576174982038,0.07692307692307693,0.0,0.5718284755479183,0.6282579023007622,0.40623107770617617,1
0.42077149605684594,0.6811594202898551,0.75,0.55838384042476,0.3091036193825675,0.0,0.2,0.45057144967106383,0.9889332769393313,0.8238552308512761,1
0.9633197212000049,0.8571428571428572,0.5625,0.6222515566286796,0.9120363228886454,0.10909090909090909,0.4,0.8722094419952944,0.43465833047603825,0.521503635218693,1
0.5540557228947284,0.9340659340659341,0.5,0.42753041111212975,0.5087781845601721,0.15789473684210525,0.3,0.7938171132824736,0.5513742429238038,0.5810243882110755,1
0.5575605133583252,0.9653333333333334,1.0,0.7844884620521223,0.7098467512279454,0.044444444444444446,0.2,0.8295864392961818,0.7595365627139403,0.22130204359025135,1
0.6252555552114776,0.9899193548387096,0.8620689655172413,0.5764799908918402,0.6292787328315191,0.1111111111111111,0.1,0.8683052090642308,0.6007829226632093,0.441524555617284,0
0.8112901907337129,0.9538461538461538,0.7058823529411765,0.6591798635643739,0.415027010696808,0.0,0.0,0.4760925677494707,0.9040867178058234,0.4880542749456008,0
0.5522367033679532,0.7894736842105263,0.8095238095238095,0.6706502288349889,0.41065577314755985,0.08333333333333333,0.0,0.5557708294077383,0.5195286703985391,0.7270862103651667,1
0.6417477124127834,0.6010781671159029,0.92,0.6627991605937231,0.35946354897574934,0.1,0.0,0.6596842761989657,0.9935853827308714,0.5722554328453864,1
0.3268922986057514,0.9943181818181818,1.0,0.66904196642278,0.5393045982634055,0.09375,0.5,0.757619990357176,0.6030376581764603,0.6351248014749441,1
0.6741849029184568,0.6834170854271358,0.5714285714285714,0.6856978357146699,0.8700454330652324,0.07142857142857142,0.3,0.8149733256083747,0.4436240993269161,0.39718110074402396,0
0.7895803613558396,0.9474708171206225,1.0,0.6668285572622429,0.7379008894905157,0.08333333333333333,0.2,0.8907403066013385,0.42500759288481005,0.6980082404495083,1
0.6900161105912286,0.9788961038961039,0.5,0.5050596559109665,0.6732613136960715,0.13636363636363635,0.1,0.6793959560724939,0.44396415251785826,0.33770495241795273,1
0.4782562863483323,0.884028484231943,1.0,0.5724673944306299,0.4030382909377505,0.12307692307692308,0.4,0.9078104735808639,0.2532691763900323,0.5750726938433176,0
0.31764036803855433,0.5661764705882353,1.0,0.8954424170286706,0.5902810036286978,0.0,0.5,0.6974630051635803,0.4331015373463807,0.504869766961692,0
0.6701023047841846,0.8932584269662921,0.8,0.5035828167671148,0.7367303726501927,0.13953488372093023,0.3,0.8199546729298166,0.29832595584262284,0.7185642599869446,0
0.5686585088166956,0.8481012658227848,0.6666666666666666,0.8411153609002444,0.32855958104191246,0.045454545454545456,0.2,0.8248240703312607,0.45158856781985696,0.9761975715405891,1
0.8747975055375212,0.8922190201729107,0.6666666666666666,0.8545534650702359,0.8172831321487164,0.0392156862745098,0.4,0.8561517958551143,0.5949777252863098,0.7895287044043446,0
0.9872752312835018,0.6493756003842459,0.9090909090909091,0.8425865674590832,0.9605532004599058,0.03773584905660377,0.2,0.864329334847894,0.5305883257046884,0.8905058325696824,0
0.3849207092011805,0.7538461538461538,1.0,0.9213864529157666,0.5250120950455,0.01818181818181818,0.2,0.8722094419952944,0.6804106102335301,0.9052778420884484,1
0.4236885033445447,0.967032967032967,0.5714285714285714,0.5459577420074568,0.4873341577322795,0.1,0.2,0.6596842761989657,0.7836316254730402,0.4840056399510241,1
0.7909331565048492,0.8777120315581854,1.0,0.66904196642278,0.5393045982634055,0.09375,0.5,0.757619990357176,0.4425828911354267,0.9691445340461498,1
0.9804072090133515,0.9615384615384616,0.9333333333333333,0.7004413651057577,0.3225897868284832,0.0,0.1,0.38823676709842325,0.3667041498514536,0.8653209821891368,0
0.8192701845706616,0.9638771824202288,0.9090909090909091,0.7084469130799578,0.4415475705251504,0.06666666666666667,0.2,0.6007619328947518,0.4729991863138592,0.7620635268264442,1
0.6637245816338644,0.8673139158576052,0.6666666666666666,0.7843844869922796,0.5109600623088477,0.06060606060606061,0.0,0.764088502509945,0.39060059846687634,0.6438101261231878,0
0.3382026527476231,0.9651162790697675,0.8076923076923077,0.7233882497088263,0.4928507711909572,0.06666666666666667,0.2,0.6007619328947518,0.4840654218968398,0.7040103445814554,0
0.3777911909084777,0.8823529411764706,0.8,0.3592537941729142,0.4765644631871974,0.18181818181818182,0.2,0.764088502509945,0.47496958656472255,0.8582009643858328,0
0.3505516950709446,0.9094850948509485,1.0,0.4885461922774657,0.607963528963348,0.12,0.0,0.7059613126314263,0.9323016833615856,0.873004227537969,0
0.3404227018127526,0.7835051546391752,0.7272727272727273,0.7068788681103726,0.5327746385729826,0.05,0.0,0.6596842761989657,0.842561370356689,0.39471803166231345,0
0.8694285531239057,0.8761061946902655,0.9130434782608695,0.8375449275174192,0.3609427372534006,0.045454545454545456,0.1,0.6793959560724939,0.963680060243377,0.5399365869480689,1
0.9657476381385264,0.7180192572214581,1.0,0.5724673944306299,0.4030382909377505,0.12307692307692308,0.4,0.9078104735808639,0.36489428312512456,0.3948194925042996,0
0.7812761833820333,0.9411764705882353,0.75,0.41352315772120196,0.10165778177468579,0.16666666666666666,0.4,0.7824103183150796,0.8561527978443411,0.7521512164184581,1
0.7053829064557149,0.7393617021276595,0.6666666666666666,0.5065947857170389,0.3137649663192111,0.1388888888888889,0.4,0.7824103183150796,0.9182018076925285,0.5706603639980844,0
0.6752331106811049,0.9115951313260731,0.7692307692307693,0.7421307268181252,0.713987590676414,0.07692307692307693,0.3,0.8602791409376933,0.5719595798235166,0.5980168959666712,1
0.3754825565027585,0.8997668997668997,0.6,0.8545534650702359,0.8172831321487164,0.0392156862745098,0.4,0.8561517958551143,0.681324825596733,0.33340928510548196,1
0.9852655254852198,0.8133116883116883,1.0,0.3973921295934725,0.5014384093908972,0.16666666666666666,0.3,0.6379982859432913,0.2420565182203249,0.6614087440947936,1
0.7168157966142639,0.7011494252873562,0.875,0.4238133018792261,0.5412020465555553,0.16666666666666666,0.3,0.6974630051635803,0.8959094718521678,0.8078313374687087,0
0.4724119206198516,0.9708333333333333,1.0,0.7039704799521479,0.623149995281039,0.07142857142857142,0.1,0.8760445698180267,0.9698814578159167,0.5334771578891973,1
0.49180197130923936,0.8805970149253731,0.8125,0.5985826837590071,0.12410564644223136,0.11428571428571428,0.4,0.7764735341968465,0.3878375799462191,0.2523122370291591,0
0.652862911031171,0.688622754491018,0.7142857142857143,0.3809098351859093,0.3537934398073021,0.0,0.1,0.38823676709842325,0.8925740209321094,0.6447900648862512,0
0.47875782067398887,0.9536082474226804,0.7333333333333333,0.31044898374446983,0.28952316690997354,0.15789473684210525,0.5,0.649112469029166,0.5841625861851918,0.4227201902854937,0
0.36832601164242457,0.7816091954022988,0.7857142857142857,0.37224283522972174,0.3393446615884129,0.14285714285714285,0.6,0.45057144967106383,0.36878551837733964,0.8514232264942578,0
0.6854901145019751,0.8365384615384616,0.7666666666666667,0.8545534650702359,0.8172831321487164,0.0392156862745098,0.4,0.8561517958551143,0.6907610352940108,0.4333552696794767,1
0.7950500723025902,0.5509518477043673,1.0,0.37020281640107944,0.09426388406818446,0.18181818181818182,0.3,0.764088502509945,0.7544108509406156,0.8202733403836755,1
0.914937745308064,0.8652482269503546,0.5217391304347826,0.22896295605645478,0.501062179102791,0.21621621621621623,0.2,0.7881887691669792,0.9766472294227666,0.3403501957031148,0
0.6345612214700143,0.9483870967741935,0.5416666666666666,0.4430431525906186,0.266670240428855,0.0,0.4,0.38823676709842325,0.2852007321844953,0.9208565899624963,0
0.598599525016201,0.7272727272727273,0.5238095238095238,0.27586498308528484,0.5850571757343928,0.16666666666666666,0.3,0.6379982859432913,0.6899316964349407,0.371446211576163,0
0.35333872579144143,0.8176726820161793,0.9130434782608695,0.5759868088013949,0.2949392222605659,0.10256410256410256,0.2,0.799302952252854,0.8529911246049684,0.6841452894335456,0
0.4045215567767012,0.6542056074766356,0.7666666666666667,0.30050118819973404,0.21746319867550587,0.19230769230769232,0.4,0.714138851624206,0.32991300681447056,0.5486011656402203,0
0.6077851285156601,0.6744659206510681,0.6666666666666666,0.6054136032589954,0.7269635512111187,0.1111111111111111,0.2,0.7824103183150796,0.6126706935606513,0.3891167170749998,1
0.3951415110248235,0.8211382113821138,0.7368421052631579,0.4909287672582144,0.2921362083848778,0.10526315789473684,0.1,0.649112469029166,0.332303925295672,0.6927117484522031,0
0.4087343242229346,0.9583333333333334,0.9090909090909091,0.7017668154034286,0.4512459633783227,0.0,0.2,0.4760925677494707,0.7992604872923521,0.8697774590230709,1
0.4637997657165575,0.8679245283018868,1.0,0.7004413651057577,0.3225897868284832,0.0,0.1,0.38823676709842325,0.7405512086172079,0.21886563686697721,1
0.9020066102004354,0.9825762289981331,0.7391304347826086,0.7120126525953859,0.5440376099680299,0.07317073170731707,0.3,0.8098747594226537,0.4574576613393066,0.910636114670023,0
0.5345417683233444,0.5888324873096447,0.5217391304347826,0.5115503504509333,0.19694330629351067,0.14285714285714285,0.1,0.5867777864565255,0.4442021727744765,0.6308497082359157,1
0.5810551296638081,0.9666666666666667,0.631578947368421,0.7326256942895695,0.2365060393349016,0.058823529411764705,0.3,0.6262830509731585,0.9146504582040274,0.7381549922315462,1
0.9938552175308875,0.8434237995824635,1.0,0.3310142420037194,0.2545151926436787,0.2,0.3,0.7440731378420168,0.7181835818454658,0.8658992714197871,0
0.4835059489547672,0.9761904761904762,0.8461538461538461,0.5048599671861603,0.772802766170431,0.1346153846153846,0.5,0.8602791409376933,0.22702032760384647,0.731159300188003,1
0.3988753113414195,0.9852216748768473,0.3333333333333333,0.8437260213803714,0.7686783756778555,0.043478260869565216,0.4,0.8342463837423744,0.9721679388501914,0.8930559958851501,1
0.5969430421836246,0.9775280898876404,1.0,0.6604236334605066,0.5329988810395986,0.09090909090909091,0.1,0.5384272503221113,0.41185945989176975,0.7778553893594442,0
0.8192987819844757,0.9235294117647059,0.6086956521739131,0.6475597196926758,0.766315795889399,0.09375,0.2,0.757619990357176,0.925771561635067,0.5823552667505197,1
0.967344127995722,0.9101123595505618,0.95,0.8066164180823047,0.5063126086183393,0.05263157894736842,0.5,0.8798129963733905,0.8323475888371596,0.3963005119806373,0
0.8260971247941744,0.760910815939279,0.6666666666666666,0.36982456217615794,0.7258806833964507,0.18181818181818182,0.2,0.5384272503221113,0.7035795361860615,0.5173723273445747,0
0.5882197053192225,0.9945280437756499,1.0,0.52951460154454,0.7815127836485294,0.13333333333333333,0.2,0.8295864392961818,0.7233287552616245,0.8652462064924922,0
0.57174380206193,0.8158614402917046,0.631578947368421,0.7864523496377096,0.8657860896369713,0.06349206349206349,0.2,0.9011428993421277,0.8749437672782432,0.411273522117544,1
0.7879709159301109,0.862788144895719,0.5,0.4885461922774657,0.607963528963348,0.12,0.0,0.7059613126314263,0.952099595368946,0.3177673680396107,1
0.7984263731351129,0.9476744186046512,0.7692307692307693,0.393790581615318,0.5308104761252367,0.15384615384615385,0.1,0.714138851624206,0.3733994574874056,0.3895197559045891,1
0.400622994474166,0.6521739130434783,1.0,0.4430431525906186,0.266670240428855,0.0,0.4,0.38823676709842325,0.5480630121222523,0.36857099338119986,0
0.5610539347011152,0.7619047619047619,1.0,0.1892731110235816,0.5668456795733445,0.24,0.2,0.7059613126314263,0.9299248098448869,0.25024695790959567,0
0.885927428593076,0.9948586118251928,1.0,0.45417309075156326,0.16138279857957488,0.13333333333333333,0.2,0.6007619328947518,0.8215226105351254,0.47380963490165934,1
0.6230811099541869,0.8457792207792207,0.5,0.6870683189842306,0.24202477590199845,0.07142857142857142,0.3,0.5867777864565255,0.4289127513697139,0.8025657043367931,0
0.7180803331836367,0.9236326109391125,1.0,0.5567155485462142,0.6016513071711768,0.12698412698412698,0.6,0.9011428993421277,0.3024644268648866,0.8425562771647372,1
0.5491562354627355,0.6180904522613065,0.8636363636363636,0.8121992928439803,0.8620104871356575,0.04081632653061224,0.3,0.8476534883872682,0.2864697965351514,0.7636131393015066,1
0.8807344158887216,0.9735642661804923,1.0,0.6623897737656321,0.7164419495147856,0.09523809523809523,0.5,0.8149733256083747,0.9889986761507612,0.5275030011150141,0
0.3007373171944644,0.9424460431654677,0.5454545454545454,0.5625648063918756,0.4313254106138428,0.11764705882352941,0.5,0.7703694949060205,0.27145165919387637,0.7511496520830736,0
0.3534637252971141,0.7555555555555555,0.5,0.7186501164161139,0.5387505584335212,0.05,0.1,0.6596842761989657,0.6995654127641235,0.597685790102014,0
0.6772060802865589,0.8359621451104101,0.6111111111111112,0.27586498308528484,0.5850571757343928,0.16666666666666666,0.3,0.6379982859432913,0.3503488631468623,0.4123193117180024,0
0.990314481968452,0.8134328358208955,0.75,0.3356487996081485,0.24350819689394126,0.15789473684210525,0.5,0.649112469029166,0.712521473642479,0.804038680357027,0
0.35395083729781707,0.6722689075630253,0.3333333333333333,0.7596480665145396,0.44773750409630875,0.0,0.1,0.4216379923242304,0.4986620294897497,0.8503540280123385,1
0.6088634310754824,0.967032967032967,1.0,0.7630172949677133,0.05203498031160745,0.0,0.1,0.45057144967106383,0.8819584988355971,0.9437623985718366,0
0.7984520728895634,0.7684210526315789,0.6842105263157895,0.7864523496377096,0.8657860896369713,0.06349206349206349,0.2,0.9011428993421277,0.6752805499874119,0.5891260838597494,0
0.8910421826224022,0.9307692307692308,0.5,0.7624551548510523,0.8528553223949743,0.06382978723404255,0.1,0.8388082167694872,0.39436584133818847,0.823072540772291,1
0.9669555588378493,0.8580375782881002,0.6666666666666666,0.5065947857170389,0.3137649663192111,0.1388888888888889,0.4,0.7824103183150796,0.6720605682405831,0.8474790437336233,0
0.5979657223960972,0.8679245283018868,0.5333333333333333,0.8917738889547031,0.8746844252851378,0.024390243902439025,0.3,0.8098747594226537,0.4235431870679407,0.22431840206154574,0
0.947816702711413,0.8290322580645162,0.3333333333333333,0.35558235359463414,0.6881754527670103,0.17647058823529413,0.3,0.6262830509731585,0.36028343215978237,0.36101198776167553,0
0.333618146234159,0.7564102564102564,0.8,0.8545534650702359,0.8172831321487164,0.0392156862745098,0.4,0.8561517958551143,0.3793301969265646,0.7918442578088065,1
0.44273820776861794,0.9041916167664671,0.8571428571428571,0.818951839454518,0.32926270278607583,0.027777777777777776,0.3,0.7824103183150796,0.827897204897752,0.41914409460464547,0
0.9814202549644773,0.9120879120879121,0.7142857142857143,0.5822905620686702,0.46129005459166966,0.11764705882352941,0.2,0.7703694949060205,0.628981070057292,0.39718969488160116,1
0.8611634510115469,0.994413407821229,0.9333333333333333,0.47093096344918806,0.7059414521750927,0.13333333333333333,0.4,0.6007619328947518,0.3992589092941303,0.662053604594573,0
0.41103982841959913,0.9887640449438202,0.8,0.6104343072378211,0.36795702889850435,0.10638297872340426,0.2,0.8388082167694872,0.29165039753248456,0.3999945643043605,1
0.9551392265650398,0.740506329113924,0.6666666666666666,0.9710215775141393,0.9161183052234089,0.0,0.1,0.9266640174205345,0.3400993655161282,0.7832397074414053,0
0.632888874399749,0.9388322520852641,0.5,0.6504908130362703,0.37625508015376924,0.0,0.3,0.4760925677494707,0.75198086758045,0.7272937774083237,1
